frame_number,Timestamp,system_time,video_time_seconds,Latitude,Longitude,gps_altitude,gps_speed_kmh,gps_course_degrees,gps_fix_quality,gps_satellites,gps_hdop,imu_accel_x,imu_accel_y,imu_accel_z,imu_accel_magnitude,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_gyro_magnitude,imu_mag_x,imu_mag_y,imu_mag_z,imu_mag_magnitude,imu_temperature,gps_data_age_seconds,imu_data_age_seconds
1524,2025-08-27T16:54:11.198920,54:11.2,156.912,26.67506717,92.7674105,74.1,38.416036,353.24,1,6,1.36,0.8059,-0.6793,10.0461,10.1012,7.468,1.043,14.596,16.428,223.04,374.89,-359.54,565.29,38.92,5.793,-0.003
1525,2025-08-27T16:54:11.299070,54:11.3,157.012,26.67506717,92.7674105,74.1,38.416036,353.24,1,6,1.36,0.2604,0.0598,10.0024,10.006,-13.277,-2.781,4.941,14.437,-168.02,-0.31,-555.15,580.02,18.41,5.893,-0.005
1526,2025-08-27T16:54:11.399802,54:11.4,157.113,26.67506717,92.7674105,74.1,38.416036,353.24,1,6,1.36,0.4918,0.7424,9.8553,9.8955,5.155,-5.286,16.238,17.838,302.77,49.86,-419.05,519.38,31.54,5.994,0.013
1527,2025-08-27T16:54:11.500074,54:11.5,157.213,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,1.9628,-0.6378,9.8239,10.0383,-13.212,-1.792,1.347,13.401,299.93,-296.53,-502.73,656.22,28.74,0.092,0.009
1528,2025-08-27T16:54:11.601057,54:11.6,157.314,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,-1.2718,-0.262,9.5826,9.6702,2.162,4.957,-10.039,11.403,-218.56,-240.71,-557.6,645.47,42.52,0.193,0.007
1529,2025-08-27T16:54:11.701586,54:11.7,157.415,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,0.4026,-0.0059,10.0989,10.1069,4.217,2.541,-1.14,5.053,-265.38,-313.54,-214.64,463.47,25.49,0.294,0.005
1530,2025-08-27T16:54:11.801900,54:11.8,157.515,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,1.2088,-0.1467,9.8311,9.9062,0.446,-9.548,13.102,16.218,-98.73,176.7,-220.37,299.22,31.29,0.394,0.002
1531,2025-08-27T16:54:11.902673,54:11.9,157.616,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,-1.1467,0.7477,9.4496,9.5483,10.999,3.936,15.782,19.635,-179.25,377.48,-394.92,574.96,21.47,0.495,0.001
1532,2025-08-27T16:54:12.003104,54:12.0,157.716,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,-1.4561,-0.527,9.8503,9.9713,-11.413,-5.53,-11.663,17.23,109.88,202.62,-255.45,344.06,20.13,0.595,-0.001
1533,2025-08-27T16:54:12.103633,54:12.1,157.817,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,0.8993,0.22,9.5165,9.5614,6.866,-6.665,-3.395,10.153,-250.38,173.92,-525.61,607.62,38.52,0.696,-0.003
1534,2025-08-27T16:54:12.204652,54:12.2,157.918,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,0.0954,0.3842,9.6814,9.6895,5.564,-3.071,23.051,23.911,-163.68,13.91,-376,410.32,27.28,0.797,-0.006
1535,2025-08-27T16:54:12.304917,54:12.3,158.018,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,1.0211,-0.2795,9.5963,9.6546,-2.676,6.958,19.009,20.419,135.9,357.18,-594.26,706.53,42.68,0.897,0.012
1536,2025-08-27T16:54:12.405837,54:12.4,158.119,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,0.7075,0.7451,9.9368,9.9897,4.225,7.071,3.811,9.076,269.96,310.45,-355.97,544.04,33.98,0.998,0.01
1537,2025-08-27T16:54:12.506575,54:12.5,158.22,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,-1.1554,0.1071,9.8692,9.9372,5.904,-9.484,-14.473,18.283,356.78,313.58,-547.25,724.64,19.54,1.099,0.01
1538,2025-08-27T16:54:12.606686,54:12.6,158.32,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,0.0602,-0.2685,9.8773,9.8811,-13.737,1.244,-6.566,15.276,396.93,145.83,-369.83,561.78,38.15,1.199,0.006
1539,2025-08-27T16:54:12.707463,54:12.7,158.421,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,-0.149,-0.0871,10.2259,10.2273,-6.633,5.587,-16.112,18.298,-383.65,121.98,-223.66,460.53,20.16,1.3,0.005
1540,2025-08-27T16:54:12.807529,54:12.8,158.521,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,-1.1699,-0.7033,9.7025,9.798,4.489,6.489,19.639,21.165,-129.38,-80.32,-301.36,337.65,44.26,1.4,0.003
1541,2025-08-27T16:54:12.908065,54:12.9,158.621,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,-0.2171,0.7583,10.1252,10.1559,9.678,9.785,16.853,21.759,-377.05,-207.04,-563.62,709.02,20.21,1.5,0.001
1542,2025-08-27T16:54:13.008308,54:13.0,158.722,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,1.0947,-0.0615,9.6492,9.7113,-14.791,-6.568,13.734,21.226,-273.84,-150.08,-583.68,661.96,39.22,1.6,-0.003
1543,2025-08-27T16:54:13.109312,54:13.1,158.823,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,-0.2028,-0.0139,9.8182,9.8203,-0.96,-0.096,-17.244,17.271,368.92,-278.12,-279.64,540.04,36.89,1.701,-0.005
1544,2025-08-27T16:54:13.210086,54:13.2,158.923,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,-0.1982,0.0905,9.6239,9.6263,-4.845,-8.979,-20.59,22.979,57.21,344.67,-258.17,434.43,40.89,1.802,0.013
1545,2025-08-27T16:54:13.310901,54:13.3,159.024,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,-1.18,0.0003,9.9602,10.0298,1.01,4.194,-12.461,13.187,-70.95,229.51,-343.46,419.14,38.25,1.903,0.012
1546,2025-08-27T16:54:13.411099,54:13.4,159.124,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,-1.181,0.7601,9.5676,9.6702,6.908,-3.87,-1.673,8.093,255.25,-124.39,-543.67,613.35,43.15,2.003,0.01
1547,2025-08-27T16:54:13.511183,54:13.5,159.225,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,0.921,0.4309,9.7456,9.7985,5.219,7.198,-24.48,26.044,-256.91,-358.04,-235.87,499.83,31.37,2.103,0.006
1548,2025-08-27T16:54:13.611257,54:13.6,159.325,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,1.1737,0.0118,9.9587,10.0276,4.531,-6.351,23.699,24.95,-371.68,-65.33,-596.65,705.98,20.08,2.203,0.003
1549,2025-08-27T16:54:13.711764,54:13.7,159.425,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,-0.2109,0.69,9.5355,9.5627,-3.617,-9.745,-22.155,24.473,-249.62,119.81,-239.74,366.25,39.78,2.304,-0.002
1550,2025-08-27T16:54:13.812159,54:13.8,159.525,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,1.3455,0.0402,9.8384,9.9301,-1.938,-3.234,14.655,15.132,42.98,30.79,-294.05,298.77,32.5,2.404,-0.005
1551,2025-08-27T16:54:13.912262,54:13.9,159.626,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,1.5522,0.659,10.1581,10.2972,-0.152,5.546,18.022,18.857,-233.76,-284.33,-384.64,532.38,24.28,2.504,-0.008
1552,2025-08-27T16:54:14.012507,54:14.0,159.726,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,1.0004,0.6209,9.6117,9.6835,8.342,8.065,12.402,16.983,86.87,-132.71,-350.85,385.04,41,2.605,0.01
1553,2025-08-27T16:54:14.113404,54:14.1,159.827,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,0.9267,0.4365,9.7349,9.7886,13.223,7.456,6.145,16.377,109.68,-283.9,-497.42,583.14,42.6,2.706,0.006
1554,2025-08-27T16:54:14.214379,54:14.2,159.928,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,1.7669,-0.635,9.5482,9.7311,2.946,-8.75,-13.613,16.449,-63.25,-298.75,-385.96,492.16,27.46,2.807,0.004
1555,2025-08-27T16:54:14.314794,54:14.3,160.028,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,-0.0405,0.5105,9.5069,9.5206,-13.063,-9.051,-1.391,15.953,39.18,316.16,-559.06,643.46,40.31,2.907,0.002
1556,2025-08-27T16:54:14.415496,54:14.4,160.129,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,1.7966,0.5353,10.2228,10.3933,6.522,-9.998,-23.181,26.074,212.37,-29.09,-327.65,391.54,43.9,3.008,0
1557,2025-08-27T16:54:14.516553,54:14.5,160.23,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,1.645,0.2526,9.6014,9.7445,11.539,2.359,-4.266,12.527,-318.19,-94.97,-260.16,421.84,39.06,3.109,-0.001
1558,2025-08-27T16:54:14.616650,54:14.6,160.33,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,-0.0778,-0.7979,9.9606,9.9929,-5.481,8.084,-6.221,11.58,-5.61,-278.66,-399.57,487.17,27.92,3.209,-0.004
1559,2025-08-27T16:54:14.717335,54:14.7,160.431,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,1.7623,0.5576,9.7216,9.8958,7.544,7.076,-13.366,16.9,340.28,-200.21,-218.43,451.21,43.63,3.309,-0.006
1560,2025-08-27T16:54:14.818286,54:14.8,160.532,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,1.8955,0.776,9.6998,9.9137,6.987,9.043,2.422,11.682,368.88,-168.82,-328.67,522.1,29.02,3.41,0.012
1561,2025-08-27T16:54:14.918538,54:14.9,160.632,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,-1.1472,0.5557,9.952,10.0333,-12.645,7.664,8.984,17.301,246.73,314.26,-228.32,460.18,24.18,3.511,0.009
1562,2025-08-27T16:54:15.019195,54:15.0,160.733,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,0.5183,-0.1489,9.6157,9.6308,-14.314,4.814,-18.886,24.182,48.62,249.08,-587.28,639.76,29,3.611,0.008
1563,2025-08-27T16:54:15.120116,54:15.1,160.833,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,-0.5328,-0.6206,9.7889,9.823,4.213,-9.115,6.205,11.804,246.28,-380.7,-391.58,599.1,28.43,3.712,0.005
1564,2025-08-27T16:54:15.220621,54:15.2,160.934,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,-0.0257,0.1575,9.7555,9.7568,3.283,0.324,-11.664,12.121,150.52,159.95,-490.43,537.37,31.61,3.813,0.004
1565,2025-08-27T16:54:15.320803,54:15.3,161.034,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,0.2046,0.3884,9.9724,9.9821,2.39,-2.801,8.046,8.849,-46.6,-246.58,-304.18,394.34,21.59,3.913,0.001
1566,2025-08-27T16:54:15.421873,54:15.4,161.135,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,-0.8378,-0.7104,9.71,9.772,-2.441,9.651,-9.751,13.935,24.05,261.39,-253.71,365.06,18.08,4.014,-0.003
1567,2025-08-27T16:54:15.522809,54:15.5,161.236,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,-1.0819,0.6829,10.1981,10.278,4.389,6.484,12.77,14.979,-182.04,399.2,-323.05,544.85,34.5,4.115,-0.005
1568,2025-08-27T16:54:15.623839,54:15.6,161.337,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,0.9127,-0.3285,9.7237,9.772,9.609,3.29,24.551,26.569,-160.22,60.32,-331.27,372.89,20.94,4.216,-0.006
1569,2025-08-27T16:54:15.723950,54:15.7,161.437,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,1.5263,0.318,9.8856,10.0078,5.184,-1.458,3.127,6.227,273,-133.12,-350.56,463.84,32.42,4.316,-0.007
1570,2025-08-27T16:54:15.824717,54:15.8,161.538,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,1.1188,0.0021,10.2063,10.2674,9.93,-9.727,-0.029,13.9,-123.53,195.35,-456.18,511.39,23.57,4.417,0.012
1571,2025-08-27T16:54:15.925571,54:15.9,161.639,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,-1.2347,0.3463,9.8989,9.9816,-9.5,-1.25,4.22,10.47,113.38,326.05,-539.16,640.2,41.57,4.518,0.01
1572,2025-08-27T16:54:16.025723,54:16.0,161.739,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,1.1223,0.1649,10.0399,10.1038,-3.004,2.722,17.104,17.577,69.83,392.7,-272.72,483.18,20.71,4.618,0.008
1573,2025-08-27T16:54:16.126508,54:16.1,161.84,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,0.2105,0.0296,9.6657,9.668,-9.666,-9.496,6.181,14.893,-36.87,-286.9,-213.44,359.48,36.41,4.719,0.007
1574,2025-08-27T16:54:16.226710,54:16.2,161.94,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,0.3049,0.2188,9.5261,9.5335,-8.536,2.545,0.804,8.944,-230.99,130.68,-323.03,418.07,23.58,4.819,0.004
1575,2025-08-27T16:54:16.327004,54:16.3,162.04,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,0.4429,0.241,10.0715,10.0841,-7.007,-7.827,1.813,10.661,146.44,160.37,-562.19,602.68,20.23,4.919,0.003
1576,2025-08-27T16:54:16.427878,54:16.4,162.141,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,2.0801,0.3889,9.6266,9.8564,-10.988,-2.059,-17.41,20.69,125.02,-79.55,-323.96,356.24,39.86,5.02,0.001
1577,2025-08-27T16:54:16.528538,54:16.5,162.242,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,-0.4693,-0.6348,10.0219,10.053,-11.85,-3.493,15.884,20.123,67.51,-31.55,-446.83,453,38.13,5.121,-0.003
1578,2025-08-27T16:54:16.628772,54:16.6,162.342,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,-0.6398,-0.4837,10.0828,10.1147,-14.073,-7.92,12.539,20.445,335.16,-261.09,-241.19,488.54,22.45,5.221,-0.006
1579,2025-08-27T16:54:16.728810,54:16.7,162.442,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,1.647,0.8706,10.0395,10.2109,-11.906,-1.526,-9.199,15.123,344.66,349.23,-294.94,572.49,36.97,5.321,-0.008
1580,2025-08-27T16:54:16.828871,54:16.8,162.542,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,0.4891,0.5103,9.7279,9.7536,14.017,-4.53,-15.808,21.607,-62.81,39.46,-454.89,460.9,41.14,5.421,0.01
1581,2025-08-27T16:54:16.928879,54:16.9,162.642,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,1.2864,-0.7355,9.6403,9.7535,-12.913,-7.712,2.558,15.257,-87.95,-66.25,-329.38,347.3,40.38,5.521,0.008
1582,2025-08-27T16:54:17.029028,54:17.0,162.742,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,0.758,0.0318,9.5888,9.6188,2.419,0.901,-0.239,2.593,215.29,-364.54,-277.21,506.05,19.59,5.621,0.005
1583,2025-08-27T16:54:17.129164,54:17.1,162.842,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,-0.0557,-0.0265,9.5946,9.5948,-8.895,3.021,24.492,26.232,-211.76,56.93,-425.56,478.73,44.65,5.721,0.002
1584,2025-08-27T16:54:17.229273,54:17.2,162.943,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,-0.4718,0.6192,10.0966,10.1266,-4.615,1.808,9.644,10.843,-57.67,-149.9,-394.43,425.87,21.9,5.821,-0.002
1585,2025-08-27T16:54:17.330077,54:17.3,163.043,26.67562783,92.76735417,75.3,36.949252,354.15,1,6,1.36,-0.9821,-0.3305,9.9708,10.0244,7.809,-5.915,12.489,15.873,-259.21,206.43,-399.48,519.02,33.01,5.922,-0.003
1586,2025-08-27T16:54:17.430979,54:17.4,163.144,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,0.7523,0.3464,9.4628,9.499,3.191,6.244,6.857,9.808,-166.72,61.64,-539.9,568.41,28.84,0.025,-0.005
1587,2025-08-27T16:54:17.531635,54:17.5,163.245,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,1.8303,-0.66,10.2321,10.4154,8.097,2.193,17.425,19.339,-61.14,-157.33,-594.28,617.79,31.32,0.125,-0.007
1588,2025-08-27T16:54:17.632601,54:17.6,163.346,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,1.8165,0.6753,9.6894,9.8813,3.443,-8.723,10.167,13.831,-25.31,282.82,-451.07,533,20.65,0.226,0.013
1589,2025-08-27T16:54:17.733198,54:17.7,163.447,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,0.1004,-0.3373,9.5494,9.5559,-5.986,8.56,7.86,13.072,193.99,42.96,-423.91,468.17,18.34,0.327,0.011
1590,2025-08-27T16:54:17.833285,54:17.8,163.547,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,0.1931,-0.1225,9.7228,9.7254,-13.917,7.695,-22.291,27.382,-113.5,23.79,-356.71,375.09,26.04,0.427,0.008
1591,2025-08-27T16:54:17.933351,54:17.9,163.647,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,0.3812,-0.1265,9.6031,9.6115,5.118,7.742,23.204,24.992,3.16,-127.64,-550.24,564.86,44.13,0.527,0.004
1592,2025-08-27T16:54:18.034350,54:18.0,163.748,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,-0.0525,0.8201,9.9317,9.9657,-11.704,5.095,-12.888,18.139,240.67,-249.94,-352.65,494.72,27.02,0.628,0.003
1593,2025-08-27T16:54:18.134625,54:18.1,163.848,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,1.2987,-0.4079,10.0756,10.1672,-12.888,5.951,8.661,16.629,314.74,1.67,-359.45,477.77,19.93,0.728,0.001
1594,2025-08-27T16:54:18.234755,54:18.2,163.948,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,0.0582,0.3198,10.1085,10.1137,7.911,7.297,-11.908,16.051,-345.7,-100.49,-389.85,530.65,34.06,0.829,-0.002
1595,2025-08-27T16:54:18.335680,54:18.3,164.049,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,1.9177,0.1857,9.5657,9.7578,-1.346,-5.365,-23.869,24.502,-149,-30.07,-201.4,252.32,35.87,0.93,-0.004
1596,2025-08-27T16:54:18.436453,54:18.4,164.15,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,1.6452,0.7568,9.747,9.9138,0.721,-3.87,5.331,6.627,376.61,291.06,-418.59,633.85,21.46,1.03,-0.006
1597,2025-08-27T16:54:18.537513,54:18.5,164.251,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,-0.8639,-0.6501,10.0273,10.0855,3.024,-6.879,1.8,7.727,70.68,52.34,-388.1,397.94,18.87,1.131,-0.007
1598,2025-08-27T16:54:18.637799,54:18.6,164.351,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,1.3285,0.4762,9.6784,9.7808,2.413,4.468,3.156,5.979,-209.72,79.13,-470.98,521.6,29.3,1.232,0.011
1599,2025-08-27T16:54:18.737965,54:18.7,164.451,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,-0.3641,-0.4611,10.1377,10.1547,-1.287,-7.748,11.604,14.012,12.29,-234.97,-380.5,447.38,24.56,1.332,0.007
1600,2025-08-27T16:54:18.838444,54:18.8,164.552,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,-1.1066,-0.7195,9.8829,9.9707,-5.042,4.197,5.741,8.718,318.28,39.4,-283.73,428.2,29.18,1.432,0.005
1601,2025-08-27T16:54:18.938939,54:18.9,164.652,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,-0.4394,-0.641,9.6689,9.7001,3.819,-8.939,-21.949,24.005,287.61,293.01,-454.08,612.17,44.88,1.533,0.003
1602,2025-08-27T16:54:19.038955,54:19.0,164.752,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,-1.3964,-0.2194,9.7337,9.8358,2.349,-1.271,-12.069,12.361,-333.8,229.18,-413.81,578.95,34.71,1.633,0
1603,2025-08-27T16:54:19.139478,54:19.1,164.853,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,-1.5139,-0.2322,10.1371,10.2522,0.786,0.092,9.602,9.634,-277.14,340.5,-317.45,541.78,18.66,1.733,-0.004
1604,2025-08-27T16:54:19.240185,54:19.2,164.954,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,0.8618,0.5013,9.8221,9.8725,-6.797,4.306,2.903,8.554,227.89,-156.67,-421.41,504.05,22.83,1.834,0.014
1605,2025-08-27T16:54:19.341007,54:19.3,165.054,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,-1.1087,-0.2765,9.6188,9.6864,-14.663,4.56,15.962,22.149,225.75,-249.92,-349.32,485.23,33.04,1.935,0.011
1606,2025-08-27T16:54:19.442441,54:19.4,165.156,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,0.1048,-0.6017,9.6419,9.6613,9.466,5.963,-10.172,15.121,-333,-267.12,-322.55,535.05,37.16,2.036,0.008
1607,2025-08-27T16:54:19.543023,54:19.5,165.256,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,-1.4872,-0.6205,9.9347,10.0646,13.076,-6.184,-5.911,15.625,-52.4,345.22,-387.34,521.49,26.43,2.137,0.006
1608,2025-08-27T16:54:19.643078,54:19.6,165.356,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,1.2263,-0.1444,10.0712,10.1466,-0.224,6.434,14.166,15.56,-9.3,394.59,-329.6,514.22,35.44,2.237,0.003
1609,2025-08-27T16:54:19.743206,54:19.7,165.457,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,-0.4815,-0.2258,9.8162,9.8306,-11.739,-4.543,-15.097,19.656,281.73,173.33,-584.46,671.57,29.21,2.337,-0.004
1610,2025-08-27T16:54:19.843309,54:19.8,165.557,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,1.7386,0.5793,9.9301,10.0978,9.429,1.487,-22.62,24.551,252.31,335.27,-524.63,671.79,35.51,2.437,0.012
1611,2025-08-27T16:54:19.943737,54:19.9,165.657,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,-0.1228,-0.6442,9.7576,9.7796,14.203,-1.774,7.202,16.023,-21.62,-359.27,-351.48,503.07,34.4,2.538,0.009
1612,2025-08-27T16:54:20.044298,54:20.0,165.758,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,0.7235,-0.1992,10.078,10.1059,0.207,-5.111,20.771,21.391,-368.39,374.8,-493.11,720.65,26.97,2.638,0.007
1613,2025-08-27T16:54:20.144590,54:20.1,165.858,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,-0.965,0.5908,9.8855,9.9501,3.053,7.55,-1.65,8.309,97.17,-274.98,-376.64,476.35,29.3,2.738,0.004
1614,2025-08-27T16:54:20.244824,54:20.2,165.958,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,-0.403,0.7005,9.6965,9.7301,10.543,-2.107,-10.512,15.036,301.55,-207.31,-293.07,468.83,23.81,2.839,0.002
1615,2025-08-27T16:54:20.345618,54:20.3,166.059,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,-0.5202,0.176,9.8056,9.821,6.704,-4.412,-13.808,15.971,-280.8,181.33,-510.47,610.17,41.53,2.939,-0.001
1616,2025-08-27T16:54:20.445947,54:20.4,166.159,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,-0.8316,0.3328,9.742,9.7831,-12.912,6.377,-20.279,24.872,-90.39,-352.36,-274.45,455.69,27.05,3.04,-0.004
1617,2025-08-27T16:54:20.545986,54:20.5,166.259,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,1.2355,0.1164,9.9032,9.9806,-11.564,8.873,-20.773,25.376,-374.57,240.87,-382.7,587.18,32.66,3.14,-0.006
1618,2025-08-27T16:54:20.646589,54:20.6,166.36,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,-0.6044,0.6187,9.7473,9.7856,0.215,-4.894,9.336,10.543,364.01,-393.56,-524.64,750.1,36.78,3.24,0.013
1619,2025-08-27T16:54:20.746862,54:20.7,166.46,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,0.7709,0.7668,9.8713,9.931,-13.4,-7.392,13.889,20.667,289.35,16.21,-417.37,508.12,23.79,3.341,0.012
1620,2025-08-27T16:54:20.847718,54:20.8,166.561,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,-0.1773,-0.5425,10.0716,10.0878,-9.393,2.198,-1.676,9.791,108.64,346.75,-348.69,503.62,40.3,3.442,0.01
1621,2025-08-27T16:54:20.948387,54:20.9,166.662,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,2.003,0.61,9.9744,10.1918,12.42,-0.936,16.41,20.602,197.56,-375.3,-370.81,563.37,33.37,3.542,0.009
1622,2025-08-27T16:54:21.049138,54:21.0,166.762,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,1.1821,0.3623,9.7571,9.8351,-11.434,-6.989,4.971,14.293,117.48,336.49,-451.38,575.13,42.06,3.643,0.006
1623,2025-08-27T16:54:21.150198,54:21.1,166.864,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,1.1384,0.6199,9.7216,9.8077,-6.496,-1.503,0.728,6.707,-112.74,-348,-515.48,632.09,25.35,3.744,0.005
1624,2025-08-27T16:54:21.250543,54:21.3,166.964,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,1.8159,0.0846,9.8493,10.0157,7.7,8.955,3.823,12.414,34.12,341.02,-420.87,542.76,42.96,3.844,0.002
1625,2025-08-27T16:54:21.351387,54:21.4,167.065,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,0.6309,-0.0061,9.9934,10.0133,8.103,4.628,-9.504,13.319,245.37,-166.12,-581.2,652.38,42.35,3.945,-0.004
1626,2025-08-27T16:54:21.451732,54:21.5,167.165,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,-0.4507,0.0894,10.1072,10.1176,-11.664,-2.53,-7.687,14.197,343.25,316.11,-429.49,634.2,30.7,4.046,0.014
1627,2025-08-27T16:54:21.552071,54:21.6,167.265,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,1.2413,0.1563,10.1582,10.235,9.899,-6.333,23.942,26.671,49.33,293.74,-522.68,601.59,21.06,4.146,0.01
1628,2025-08-27T16:54:21.653086,54:21.7,167.366,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,0.9174,0.5379,9.7726,9.8303,-10.278,5.055,-10.787,15.734,-102.29,-321.78,-436.44,551.8,34.99,4.247,0.008
1629,2025-08-27T16:54:21.753273,54:21.8,167.467,26.67620767,92.76732283,74.8,38.575308,356.73,1,6,1.36,0.1661,0.0664,9.7183,9.72,-3.243,-1.332,9.237,9.88,-319,20.72,-219.77,387.93,24.66,4.347,0.004
