frame_number,detection_id,tracking_id,manual_timestamp,wall_time_iso,overlay_time,overlay_date,overlay_gps,overlay_accel_g,overlay_gyro_deg_s,overlay_ok,overlay_conf,overlay_ms,class,confidence,bbox_x,bbox_y,bbox_w,bbox_h,position,distance_m,timestamp,system_time,video_time_seconds,latitude,longitude,gps_altitude,gps_speed_kmh,gps_course_degrees,gps_fix_quality,gps_satellites,gps_hdop,imu_accel_x,imu_accel_y,imu_accel_z,imu_accel_magnitude,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_gyro_magnitude,imu_mag_x,imu_mag_y,imu_mag_z,imu_mag_magnitude,imu_temperature,gps_data_age_seconds,imu_data_age_seconds
1309,1.0,75.0,16:53:48.800,2025-09-03T00:28:48.524358,,,,,,False,0.0,443.6,car,0.808,699.9,286.6,154.7,116.3,center,34.9,2025-08-27 16:53:49.550628,53:49.6,135.264,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,1.1726,-0.7277,9.783,9.8799,10.428,9.499,-8.686,16.566,176.3,79.93,-466.48,505.05,34.81,6.148,0.001
1310,3.0,76.0,16:53:48.900,2025-09-03T00:28:49.254338,,,,,,False,0.0,445.9,car,0.777,616.8,302.8,71.8,55.2,center,73.5,2025-08-27 16:53:49.651323,53:49.7,135.365,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,0.2505,0.1958,9.502,9.5074,-0.652,-3.756,-6.595,7.617,172.88,234.07,-569.62,639.64,40.02,6.248,-0.002
1310,2.0,75.0,16:53:48.900,2025-09-03T00:28:49.254338,,,,,,False,0.0,445.9,car,0.832,715.4,286.9,173.1,127.3,center,31.9,2025-08-27 16:53:49.651323,53:49.7,135.365,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,0.2505,0.1958,9.502,9.5074,-0.652,-3.756,-6.595,7.617,172.88,234.07,-569.62,639.64,40.02,6.248,-0.002
1310,1.0,74.0,16:53:48.900,2025-09-03T00:28:49.254338,,,,,,False,0.0,445.9,truck,0.758,918.3,5.0,359.2,563.8,right,16.8,2025-08-27 16:53:49.651323,53:49.7,135.365,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,0.2505,0.1958,9.502,9.5074,-0.652,-3.756,-6.595,7.617,172.88,234.07,-569.62,639.64,40.02,6.248,-0.002
1311,1.0,75.0,16:53:49.000,2025-09-03T00:28:49.976630,,,,,,False,0.0,441.1,car,0.843,734.7,281.4,191.2,138.3,center,29.3,2025-08-27 16:53:49.751833,53:49.8,135.465,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,0.1455,0.4918,9.7343,9.7478,-11.357,4.671,19.386,22.948,-340.05,-322.02,-224.77,519.48,35.81,6.349,-0.005
1311,2.0,76.0,16:53:49.000,2025-09-03T00:28:49.976630,,,,,,False,0.0,441.1,car,0.8,619.0,297.3,75.4,59.3,center,68.4,2025-08-27 16:53:49.751833,53:49.8,135.465,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,0.1455,0.4918,9.7343,9.7478,-11.357,4.671,19.386,22.948,-340.05,-322.02,-224.77,519.48,35.81,6.349,-0.005
1312,1.0,75.0,16:53:49.100,2025-09-03T00:28:50.696189,,,,,,False,0.0,446.4,car,0.844,751.7,267.8,224.0,159.1,right,25.5,2025-08-27 16:53:49.851939,53:49.9,135.565,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,0.6556,-0.06,9.7694,9.7916,8.686,9.484,1.221,12.918,-328.19,-389.63,-436.68,670.97,43.55,6.449,0.013
1312,2.0,76.0,16:53:49.100,2025-09-03T00:28:50.696189,,,,,,False,0.0,446.4,car,0.805,630.2,288.7,80.7,59.1,center,68.7,2025-08-27 16:53:49.851939,53:49.9,135.565,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,0.6556,-0.06,9.7694,9.7916,8.686,9.484,1.221,12.918,-328.19,-389.63,-436.68,670.97,43.55,6.449,0.013
1313,1.0,75.0,16:53:49.200,2025-09-03T00:28:51.423607,,,,,,False,0.0,469.5,car,0.852,782.0,253.9,259.0,178.6,right,22.7,2025-08-27 16:53:49.951954,53:50.0,135.665,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-1.3855,0.1986,9.5052,9.6077,12.138,-5.061,14.165,19.328,343.34,-390.98,-550.65,757.6,39.78,6.549,0.011
1313,2.0,76.0,16:53:49.200,2025-09-03T00:28:51.423607,,,,,,False,0.0,469.5,car,0.8,631.5,274.2,89.3,66.0,center,61.4,2025-08-27 16:53:49.951954,53:50.0,135.665,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-1.3855,0.1986,9.5052,9.6077,12.138,-5.061,14.165,19.328,343.34,-390.98,-550.65,757.6,39.78,6.549,0.011
1314,1.0,75.0,16:53:49.300,2025-09-03T00:28:52.184589,,,,,,False,0.0,443.4,car,0.86,803.7,233.7,328.3,213.9,right,19.0,2025-08-27 16:53:50.055750,53:50.1,135.769,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-1.184,-0.3968,9.8359,9.9149,-0.819,9.558,-1.763,9.753,271.26,395.44,-216.19,526.02,33.63,6.653,-0.009
1314,2.0,76.0,16:53:49.300,2025-09-03T00:28:52.184589,,,,,,False,0.0,443.4,car,0.796,640.2,264.3,91.9,68.1,center,59.6,2025-08-27 16:53:50.055750,53:50.1,135.769,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-1.184,-0.3968,9.8359,9.9149,-0.819,9.558,-1.763,9.753,271.26,395.44,-216.19,526.02,33.63,6.653,-0.009
1315,1.0,75.0,16:53:49.400,2025-09-03T00:28:52.911360,,,,,,False,0.0,448.4,car,0.866,834.7,236.0,394.6,259.5,right,15.6,2025-08-27 16:53:50.156657,53:50.2,135.87,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,0.033,0.037,9.5224,9.5226,-5.701,4.09,-7.952,10.605,-292.15,-262.65,-339.38,519.15,40.42,6.754,0.01
1315,2.0,76.0,16:53:49.400,2025-09-03T00:28:52.911360,,,,,,False,0.0,448.4,car,0.783,646.4,276.0,99.0,71.5,center,56.7,2025-08-27 16:53:50.156657,53:50.2,135.87,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,0.033,0.037,9.5224,9.5226,-5.701,4.09,-7.952,10.605,-292.15,-262.65,-339.38,519.15,40.42,6.754,0.01
1316,1.0,75.0,16:53:49.500,2025-09-03T00:28:53.634270,,,,,,False,0.0,442.3,car,0.866,880.4,232.5,384.4,324.2,right,12.5,2025-08-27 16:53:50.256942,53:50.3,135.97,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,1.6084,-0.8256,10.2177,10.3764,-2.811,-7.041,9.249,11.959,340.4,194.65,-427.21,579.89,21.02,6.854,0.006
1316,2.0,76.0,16:53:49.500,2025-09-03T00:28:53.634270,,,,,,False,0.0,442.3,car,0.772,646.8,279.5,107.4,83.1,center,48.8,2025-08-27 16:53:50.256942,53:50.3,135.97,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,1.6084,-0.8256,10.2177,10.3764,-2.811,-7.041,9.249,11.959,340.4,194.65,-427.21,579.89,21.02,6.854,0.006
1317,1.0,75.0,16:53:49.600,2025-09-03T00:28:54.348393,,,,,,False,0.0,442.8,car,0.868,959.9,223.1,315.5,361.2,right,11.2,2025-08-27 16:53:50.357708,53:50.4,136.071,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-0.2284,-0.5915,10.0519,10.0719,13.13,3.66,3.671,14.116,338.74,346.01,-352.05,598.67,28.64,6.955,0.005
1317,2.0,76.0,16:53:49.600,2025-09-03T00:28:54.348393,,,,,,False,0.0,442.8,car,0.765,650.4,281.9,115.5,88.6,center,45.8,2025-08-27 16:53:50.357708,53:50.4,136.071,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-0.2284,-0.5915,10.0519,10.0719,13.13,3.66,3.671,14.116,338.74,346.01,-352.05,598.67,28.64,6.955,0.005
1318,2.0,75.0,16:53:49.700,2025-09-03T00:28:55.063962,,,,,,False,0.0,442.6,car,0.794,1090.2,218.8,187.8,374.4,right,10.8,2025-08-27 16:53:50.458191,53:50.5,136.172,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,0.2837,-0.6944,10.1839,10.2115,-0.946,-9.329,-1.873,9.562,118.78,233.1,-592.4,647.6,30.31,7.055,0.003
1318,1.0,76.0,16:53:49.700,2025-09-03T00:28:55.063962,,,,,,False,0.0,442.6,car,0.748,662.0,272.2,125.7,92.4,center,43.9,2025-08-27 16:53:50.458191,53:50.5,136.172,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,0.2837,-0.6944,10.1839,10.2115,-0.946,-9.329,-1.873,9.562,118.78,233.1,-592.4,647.6,30.31,7.055,0.003
1319,1.0,76.0,16:53:49.800,2025-09-03T00:28:55.783985,,,,,,False,0.0,447.7,car,0.75,669.7,275.6,130.1,94.9,center,42.7,2025-08-27 16:53:50.558292,53:50.6,136.272,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,0.7125,0.2897,9.6982,9.7286,-5.008,-6.637,-16.556,18.526,209.79,-135.48,-562.6,615.54,35.55,7.155,-0.001
1320,1.0,76.0,16:53:49.900,2025-09-03T00:28:56.505857,,,,,,False,0.0,447.7,car,0.736,683.2,277.3,135.6,100.6,center,40.3,2025-08-27 16:53:50.658672,53:50.7,136.372,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-0.658,0.308,9.7621,9.7891,13.308,-4.578,-10.354,17.472,-33.92,293.97,-233.27,376.81,18.75,7.256,-0.003
1321,1.0,76.0,16:53:50.000,2025-09-03T00:28:57.237756,,,,,,False,0.0,441.8,car,0.737,697.1,272.9,147.8,114.2,center,35.5,2025-08-27 16:53:50.759460,53:50.8,136.473,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,0.0298,-0.0833,10.1509,10.1513,7.108,-2.716,-5.532,9.407,96.15,-29.96,-597.82,606.24,43.39,7.356,-0.004
1322,1.0,76.0,16:53:50.100,2025-09-03T00:28:57.960298,,,,,,False,0.0,430.1,car,0.754,699.8,274.4,178.0,127.4,center,31.8,2025-08-27 16:53:50.860168,53:50.9,136.573,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,0.9492,0.6369,9.9021,9.9678,-12.239,5.328,-23.339,26.887,-61.05,-273.66,-400.41,488.82,25.63,7.457,-0.005
1323,1.0,76.0,16:53:50.200,2025-09-03T00:28:58.692636,,,,,,False,0.0,456.2,car,0.779,712.5,269.9,206.0,140.4,center,28.9,2025-08-27 16:53:50.960644,53:51.0,136.674,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-0.5322,0.5046,9.4824,9.5107,5.462,-1.174,24.796,25.418,109.07,313.0,-213.4,394.21,33.73,7.558,-0.007
1324,1.0,76.0,16:53:50.300,2025-09-03T00:28:59.425222,,,,,,False,0.0,442.1,car,0.789,731.1,263.0,236.8,165.3,center,24.5,2025-08-27 16:53:51.061361,53:51.1,136.775,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-0.4955,0.2406,10.0907,10.1058,-13.294,2.149,-23.03,26.678,374.4,274.33,-250.55,527.45,44.98,7.658,0.011
1325,1.0,76.0,16:53:50.400,2025-09-03T00:29:00.139387,,,,,,False,0.0,443.7,car,0.819,744.3,256.7,287.3,192.4,right,21.1,2025-08-27 16:53:51.161869,53:51.2,136.875,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-0.2139,0.058,9.7478,9.7503,2.424,-2.11,-7.832,8.466,-149.46,-38.28,-596.59,616.22,41.17,7.759,0.009
1326,1.0,76.0,16:53:50.500,2025-09-03T00:29:00.861548,,,,,,False,0.0,475.0,car,0.838,768.6,245.0,357.1,228.5,right,17.7,2025-08-27 16:53:51.262271,53:51.3,136.976,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-1.4759,-0.1176,9.4617,9.5769,9.386,-7.656,-23.731,26.643,78.74,251.95,-266.58,375.15,32.7,7.859,0.008
1327,1.0,76.0,16:53:50.600,2025-09-03T00:29:01.616657,,,,,,False,0.0,441.2,car,0.849,807.4,233.1,424.9,284.2,right,14.3,2025-08-27 16:53:51.362490,53:51.4,137.076,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-0.9066,0.5147,9.8083,9.8635,6.634,-0.564,12.672,14.315,223.01,86.56,-374.17,444.11,42.13,7.959,0.005
1328,1.0,76.0,16:53:50.700,2025-09-03T00:29:02.331338,,,,,,False,0.0,444.3,car,0.853,863.8,217.6,401.9,353.3,right,11.5,2025-08-27 16:53:51.463213,53:51.5,137.177,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,1.5493,0.4889,10.2151,10.3435,-0.041,-5.657,19.121,19.94,17.02,60.84,-201.49,211.16,31.55,8.06,0.003
1329,1.0,76.0,16:53:50.800,2025-09-03T00:29:03.055197,,,,,,False,0.0,461.1,car,0.856,952.8,197.6,322.2,390.9,right,10.4,2025-08-27 16:53:51.564271,53:51.6,137.278,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,1.1977,-0.3324,10.0805,10.1569,11.37,8.3,5.026,14.947,-354.73,79.13,-496.57,615.37,37.89,8.161,0.0
1330,,,16:53:50.900,2025-09-03T00:29:03.802737,,,,,,False,0.0,455.0,,,,,,,,,2025-08-27 16:53:51.664885,53:51.7,137.378,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,0.1064,0.4325,10.0082,10.0181,-1.438,7.666,-17.92,19.544,30.86,155.23,-287.9,328.54,24.61,8.262,-0.003
1331,,,16:53:51.000,2025-09-03T00:29:04.530171,,,,,,False,0.0,458.5,,,,,,,,,2025-08-27 16:53:51.764911,53:51.8,137.478,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,1.0384,0.5961,10.0383,10.1094,10.099,-5.205,13.663,17.769,-163.28,-277.02,-229.63,395.13,38.81,8.362,-0.006
1332,,,16:53:51.100,2025-09-03T00:29:05.271870,,,,,,False,0.0,445.3,,,,,,,,,2025-08-27 16:53:51.865108,53:51.9,137.578,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-0.3312,-0.1951,9.7681,9.7756,7.176,-4.625,17.52,19.489,-116.64,-55.15,-588.61,602.58,33.85,8.462,0.013
1333,,,16:53:51.200,2025-09-03T00:29:05.997336,,,,,,False,0.0,453.4,,,,,,,,,2025-08-27 16:53:51.965367,53:52.0,137.679,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,1.0627,0.4857,9.7307,9.8006,-3.261,4.805,17.126,18.084,-341.97,298.42,-260.49,523.31,24.48,8.562,0.01
1334,,,16:53:51.300,2025-09-03T00:29:06.723975,,,,,,False,0.0,457.8,,,,,,,,,2025-08-27 16:53:52.065373,53:52.1,137.779,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-1.0823,-0.0228,9.8238,9.8833,9.498,-3.747,-22.05,24.299,149.39,324.15,-516.61,627.92,27.66,8.662,0.008
1335,,,16:53:51.400,2025-09-03T00:29:07.461103,,,,,,False,0.0,444.8,,,,,,,,,2025-08-27 16:53:52.166275,53:52.2,137.88,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,1.6799,0.0476,9.9422,10.0832,-12.618,-7.546,2.942,14.994,357.59,364.37,-228.33,559.26,19.92,8.763,0.005
1336,,,16:53:51.500,2025-09-03T00:29:08.179101,,,,,,False,0.0,444.1,,,,,,,,,2025-08-27 16:53:52.266610,53:52.3,137.98,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-0.4381,0.2822,9.5383,9.5525,-11.505,-4.509,-23.995,26.99,393.94,235.33,-503.32,681.1,30.12,8.864,0.003
1337,,,16:53:51.600,2025-09-03T00:29:08.899013,,,,,,False,0.0,453.0,,,,,,,,,2025-08-27 16:53:52.367091,53:52.4,138.08,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-0.8136,0.8143,9.4934,9.5629,1.843,0.732,9.077,9.291,80.88,88.6,-490.53,504.99,33.5,8.964,0.0
1338,,,16:53:51.700,2025-09-03T00:29:09.640194,,,,,,False,0.0,440.7,,,,,,,,,2025-08-27 16:53:52.467294,53:52.5,138.181,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-0.9624,0.2555,9.6115,9.6629,0.921,6.48,-8.383,10.636,-132.17,266.78,-571.9,644.76,23.19,9.064,-0.002
1339,,,16:53:51.800,2025-09-03T00:29:10.356618,,,,,,False,0.0,440.6,,,,,,,,,2025-08-27 16:53:52.567589,53:52.6,138.281,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-0.0484,-0.675,9.7766,9.8,-3.29,3.696,-18.389,19.043,244.54,-118.69,-507.74,575.92,36.15,9.165,-0.005
1340,,,16:53:51.900,2025-09-03T00:29:11.078193,,,,,,False,0.0,446.2,,,,,,,,,2025-08-27 16:53:52.667942,53:52.7,138.381,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-1.094,-0.7478,10.0013,10.0887,5.293,-1.68,-9.226,10.769,370.28,280.74,-583.72,746.09,31.43,9.265,0.013
1341,,,16:53:52.000,2025-09-03T00:29:11.794305,,,,,,False,0.0,441.1,,,,,,,,,2025-08-27 16:53:52.768869,53:52.8,138.482,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,0.0324,-0.3374,9.6232,9.6292,7.387,5.307,-4.999,10.378,-169.01,296.13,-566.25,660.98,34.46,9.366,0.011
1342,,,16:53:52.100,2025-09-03T00:29:12.510169,,,,,,False,0.0,440.2,,,,,,,,,2025-08-27 16:53:52.869664,53:52.9,138.583,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-0.4817,-0.4253,9.7867,9.8078,-5.386,-4.974,12.817,14.766,205.84,337.9,-464.82,610.42,19.02,9.467,0.008
1343,,,16:53:52.200,2025-09-03T00:29:13.228539,,,,,,False,0.0,447.6,,,,,,,,,2025-08-27 16:53:52.970179,53:53.0,138.684,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,0.012,0.4669,9.8042,9.8153,13.017,4.846,16.483,21.555,-235.15,-239.58,-455.51,565.84,38.68,9.567,0.007
1344,,,16:53:52.300,2025-09-03T00:29:13.949517,,,,,,False,0.0,447.2,,,,,,,,,2025-08-27 16:53:53.071069,53:53.1,138.784,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-0.3365,0.866,10.0119,10.0549,13.097,-6.667,16.843,22.353,-384.61,-31.57,-588.42,703.67,21.52,9.668,0.005
1345,,,16:53:52.400,2025-09-03T00:29:14.674487,,,,,,False,0.0,445.7,,,,,,,,,2025-08-27 16:53:53.171247,53:53.2,138.885,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-1.5607,0.342,10.2597,10.3834,-5.03,2.564,-18.422,19.268,86.67,268.35,-588.01,652.13,23.04,9.768,0.002
1346,,,16:53:52.500,2025-09-03T00:29:15.397271,,,,,,False,0.0,448.1,,,,,,,,,2025-08-27 16:53:53.272013,53:53.3,138.985,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,1.4538,-0.6813,10.106,10.2327,13.679,0.06,21.312,25.324,-0.04,-375.72,-213.92,432.35,28.6,9.869,0.001
1347,,,16:53:52.600,2025-09-03T00:29:16.118954,,,,,,False,0.0,592.2,,,,,,,,,2025-08-27 16:53:53.372860,53:53.4,139.086,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-0.5166,-0.4868,10.1342,10.1591,-13.609,7.778,10.905,19.095,-16.72,-323.78,-334.06,465.52,22.64,9.97,-0.002
1348,,,16:53:52.700,2025-09-03T00:29:16.982510,,,,,,False,0.0,498.5,,,,,,,,,2025-08-27 16:53:53.473462,53:53.5,139.187,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-0.8797,0.3841,9.5893,9.6372,14.732,3.713,-20.032,25.142,4.1,-84.5,-489.94,497.19,33.8,10.07,-0.004
1349,,,16:53:52.800,2025-09-03T00:29:17.763108,,,,,,False,0.0,450.4,,,,,,,,,2025-08-27 16:53:53.573473,53:53.6,139.287,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,0.1532,-0.3396,10.0708,10.0777,-3.635,2.586,1.341,4.658,27.48,-162.32,-473.89,501.67,44.54,10.17,-0.007
1350,,,16:53:52.900,2025-09-03T00:29:18.491566,,,,,,False,0.0,528.9,,,,,,,,,2025-08-27 16:53:53.674421,53:53.7,139.388,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,0.4113,0.1722,9.9038,9.9139,5.515,2.907,-4.007,7.411,228.64,-238.17,-310.64,453.32,32.59,10.271,0.011
1351,1.0,77.0,16:53:53.000,2025-09-03T00:29:19.298903,,,,,,False,0.0,442.4,car,0.662,542.0,279.0,55.0,38.0,center,106.7,2025-08-27 16:53:53.775199,53:53.8,139.489,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-1.1325,-0.3868,9.8736,9.9458,-0.274,0.652,-13.963,13.981,333.53,-223.97,-300.26,501.56,37.1,10.372,0.01
1352,1.0,77.0,16:53:53.100,2025-09-03T00:29:20.018702,,,,,,False,0.0,502.0,car,0.627,536.4,290.9,55.0,39.4,center,102.9,2025-08-27 16:53:53.876026,53:53.9,139.589,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-0.2201,0.6825,9.8994,9.9253,2.722,-9.52,5.585,11.368,-289.07,59.08,-581.43,652.01,33.68,10.473,0.007
1353,1.0,77.0,16:53:53.200,2025-09-03T00:29:20.796668,,,,,,False,0.0,596.0,car,0.643,532.6,298.0,58.5,39.8,center,101.9,2025-08-27 16:53:53.976230,53:54.0,139.69,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,0.8438,-0.0925,10.075,10.1107,0.957,-3.352,8.543,9.227,378.31,131.36,-243.93,468.91,24.92,10.573,0.005
1354,1.0,77.0,16:53:53.300,2025-09-03T00:29:21.666685,,,,,,False,0.0,446.0,car,0.622,533.6,295.9,58.1,40.6,center,99.8,2025-08-27 16:53:54.076260,53:54.1,139.79,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,1.7178,-0.0155,9.5091,9.663,7.361,5.947,16.29,18.839,282.68,-50.83,-276.41,398.62,35.61,10.673,0.001
1355,1.0,77.0,16:53:53.400,2025-09-03T00:29:22.387013,,,,,,False,0.0,447.9,car,0.626,538.1,298.8,58.7,42.3,center,95.9,2025-08-27 16:53:54.176894,53:54.2,139.89,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-1.4233,0.3248,9.6598,9.7695,0.978,9.5,-4.042,10.371,-276.13,-79.06,-522.28,596.05,30.14,10.774,0.0
1356,1.0,77.0,16:53:53.500,2025-09-03T00:29:23.104706,,,,,,False,0.0,443.3,car,0.627,542.2,295.4,61.7,44.2,center,91.8,2025-08-27 16:53:54.277200,53:54.3,139.991,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,0.2055,0.7032,9.9092,9.9362,9.526,-1.257,-14.857,17.693,136.02,-59.97,-305.68,339.91,31.45,10.874,-0.002
1357,1.0,77.0,16:53:53.600,2025-09-03T00:29:23.853486,,,,,,False,0.0,451.8,car,0.633,541.4,286.7,71.7,48.3,center,84.1,2025-08-27 16:53:54.377375,53:54.4,140.091,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-0.4947,-0.3332,9.9276,9.9455,1.604,9.885,-2.132,10.239,153.22,-357.8,-348.65,522.54,38.51,10.974,-0.004
1358,1.0,77.0,16:53:53.700,2025-09-03T00:29:24.584008,,,,,,False,0.0,439.5,car,0.642,553.0,293.2,65.6,43.2,center,93.9,2025-08-27 16:53:54.478392,53:54.5,140.192,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-1.0222,-0.7346,10.0706,10.1489,14.913,-2.799,-10.948,18.711,-132.69,254.32,-389.0,483.32,30.88,11.075,-0.005
1359,1.0,77.0,16:53:53.800,2025-09-03T00:29:25.313200,,,,,,False,0.0,446.2,car,0.661,558.6,290.3,69.4,46.6,center,87.1,2025-08-27 16:53:54.578749,53:54.6,140.292,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,0.9139,0.2476,10.2279,10.2716,-7.503,-9.195,-6.608,13.583,137.64,338.05,-373.97,522.57,34.84,11.176,-0.007
1360,1.0,77.0,16:53:53.900,2025-09-03T00:29:26.033852,,,,,,False,0.0,524.9,car,0.672,565.2,295.7,71.9,49.7,center,81.7,2025-08-27 16:53:54.679668,53:54.7,140.393,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-1.3598,0.3815,10.2454,10.3423,-1.566,0.389,20.477,20.541,-255.81,381.19,-288.43,542.16,34.91,11.277,0.012
1361,1.0,77.0,16:53:54.000,2025-09-03T00:29:26.835070,,,,,,False,0.0,452.6,car,0.677,565.8,293.1,81.1,49.9,center,81.3,2025-08-27 16:53:54.780493,53:54.8,140.494,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-0.9225,0.5935,10.1079,10.1672,12.821,-3.117,5.117,14.152,370.11,-118.68,-481.21,618.57,23.94,11.377,0.01
1362,1.0,77.0,16:53:54.100,2025-09-03T00:29:27.571514,,,,,,False,0.0,454.5,car,0.68,565.9,291.6,84.5,52.1,center,77.9,2025-08-27 16:53:54.880524,53:54.9,140.594,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,1.1864,0.6988,9.9148,10.0099,3.41,3.285,-14.646,15.392,51.36,-213.83,-206.83,301.89,21.8,11.477,0.005
1363,1.0,77.0,16:53:54.200,2025-09-03T00:29:28.306482,,,,,,False,0.0,444.5,car,0.68,575.1,287.7,79.3,54.8,center,74.0,2025-08-27 16:53:54.980836,53:55.0,140.694,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-1.1793,-0.5174,9.9955,10.0782,4.196,-2.643,6.167,7.914,157.79,69.9,-490.73,520.19,36.33,11.578,0.004
1364,1.0,77.0,16:53:54.300,2025-09-03T00:29:29.035823,,,,,,False,0.0,449.3,car,0.7,581.3,281.6,86.1,61.2,center,66.2,2025-08-27 16:53:55.081372,53:55.1,140.795,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,0.7228,-0.2093,9.9568,9.9852,-9.126,3.866,6.405,11.8,31.14,-7.66,-513.24,514.24,35.07,11.678,0.002
1365,1.0,77.0,16:53:54.400,2025-09-03T00:29:29.767049,,,,,,False,0.0,448.7,car,0.696,586.7,282.6,91.6,60.4,center,67.2,2025-08-27 16:53:55.192987,53:55.2,140.906,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,0.9868,0.8121,9.892,9.9742,-14.654,-1.127,-18.639,23.737,40.91,-90.75,-421.78,433.37,30.39,11.79,-0.009
1366,1.0,77.0,16:53:54.500,2025-09-03T00:29:30.491024,,,,,,False,0.0,444.3,car,0.697,597.4,278.7,97.5,63.6,center,63.8,2025-08-27 16:53:55.293505,53:55.3,141.007,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,-1.0716,-0.6523,10.1959,10.2728,10.571,-9.152,14.793,20.355,168.7,20.62,-427.17,459.73,25.13,11.89,0.009
1367,1.0,77.0,16:53:54.600,2025-09-03T00:29:31.216978,,,,,,False,0.0,445.2,car,0.701,607.6,278.2,107.6,72.3,center,56.1,2025-08-27 16:53:55.394471,53:55.4,141.108,26.6729885,92.76770817,73.2,39.462416,355.49,1,6,1.36,1.1373,-0.2905,10.2736,10.3404,11.701,8.506,-15.884,21.484,125.95,234.63,-411.88,490.46,34.19,11.991,0.006
